"","state","year","smoothed_pcinc","nat_avg_pcinc","index_number","allotment_pct","population","weighted_pop","allocation_share","total_federal_hbfunds","predicted_allocation"
"369","Montana",1947,1167.33333333333,1099.90972222222,1.06129922278975,0.469350388605125,530000,116753.587260405,0.00349155142322352,7.5e+07,261866.356741764
"370","Montana",1948,1218.66666666667,1142.67361111111,1.06650460360388,0.466747698198061,542000,118076.550265068,0.00349470150270015,7.5e+07,262102.612702511
"371","Montana",1949,1315,1187.54861111111,1.10732309203717,0.446338453981416,569000,113355.050820934,0.00327131734939022,7.5e+07,245348.801204266
"372","Montana",1950,1456,1255.18055555556,1.15999247562878,0.420003762185609,593000,104607.074028289,0.00294558412511568,1.5e+08,441837.618767352
"373","Montana",1951,1493.33333333333,1298.19444444444,1.1503156092864,0.424842195356799,596000,107572.571009528,0.00300029913071351,8.5e+07,255025.426110648
"374","Montana",1952,1558.33333333333,1355.4375,1.14969029065031,0.425154854674844,602000,108815.50357306,0.00301145355249775,82500000,248444.918081065
"375","Montana",1953,1620.66666666667,1430.39583333333,1.13301970608369,0.433490146958155,616000,115754.843826039,0.00317809028958568,7.5e+07,238356.771718926
"376","Montana",1954,1759,1547.58333333333,1.13661084486565,0.431694577567175,624000,116288.769979762,0.00314481683860282,6.5e+07,204413.094509184
"377","Montana",1955,1810,1641.98611111111,1.10232357493889,0.448838212530557,636000,128125.85129357,0.00342571450248033,9.6e+07,328868.592238112
"378","Montana",1956,1798.33333333333,1678.21527777778,1.07157487906713,0.464212560466435,656000,141363.605649391,0.00374321591939225,109800000,411005.107949269
"379","Montana",1957,1823.33333333333,1717.28472222222,1.06175365665274,0.469123171673629,667000,146791.05898415,0.00385393020956656,123800000,477116.55994434
"380","Montana",1958,1864.33333333333,1771.44444444444,1.05243680612181,0.473781596939095,666000,149496.355064374,0.0038788371583327,1.2e+08,465460.458999924
"381","Montana",1959,1936,1854.77083333333,1.04379471857485,0.478102640712577,669000,152921.448352691,0.00390985944842633,1.85e+08,723323.997958871
"382","Montana",1960,1994,1922.90972222222,1.03697015879436,0.481514920602819,679000,157430.644140171,0.00393750698291042,1.85e+08,728438.791838428
"383","Montana",1961,2022,1984.125,1.01908901908902,0.49045549045549,696000,167420.425330083,0.00412173443564655,1.85e+08,762520.870594612
"384","Montana",1962,2049.33333333333,2041.64583333333,1.00376534454433,0.498117327727834,698000,173188.368783537,0.00419846787492593,209728000,880536.270472466
"385","Nebraska",1947,1088,1099.90972222222,0.989172091143844,0.505413954428078,1266000,323391.173908574,0.00967111109828263,7.5e+07,725333.332371197
"386","Nebraska",1948,1142,1142.67361111111,0.999410495609104,0.500294752195448,1265000,316622.971428996,0.00937106285336357,7.5e+07,702829.714002267
"387","Nebraska",1949,1199,1187.54861111111,1.00964288011602,0.495178559941991,1302000,319252.751706543,0.00921332625176071,7.5e+07,690999.468882053
"388","Nebraska",1950,1317.66666666667,1255.18055555556,1.04978256780233,0.475108716098835,1327000,299541.443634061,0.00843465443784538,1.5e+08,1265198.16567681
"389","Nebraska",1951,1375.66666666667,1298.19444444444,1.05967690167968,0.470161549160158,1316000,290904.277118223,0.00811359105362774,8.5e+07,689655.239558358
"390","Nebraska",1952,1480,1355.4375,1.09189837229677,0.454050813851616,1311000,270278.567584262,0.00747992083654835,82500000,617093.469015239
"391","Nebraska",1953,1518.33333333333,1430.39583333333,1.06147773780568,0.469261131097161,1318000,290231.520071018,0.00796840931387361,7.5e+07,597630.69854052
"392","Nebraska",1954,1660.33333333333,1547.58333333333,1.07285552743525,0.463572236282376,1340000,287964.952457469,0.00778748482397149,6.5e+07,506186.513558147
"393","Nebraska",1955,1698,1641.98611111111,1.03411349737361,0.482943251313196,1374000,320463.768800832,0.00856827384338802,9.6e+07,822554.28896525
"394","Nebraska",1956,1736.33333333333,1678.21527777778,1.03463087026148,0.48268456486926,1397000,325479.191660749,0.0086184763472796,109800000,946308.7029313
"395","Nebraska",1957,1696.33333333333,1717.28472222222,0.987799699946217,0.506100150026892,1394000,357055.482428996,0.00937432374796784,123800000,1160541.27999842
"396","Nebraska",1958,1696.33333333333,1771.44444444444,0.957598946246001,0.521200526876999,1383000,375691.93508692,0.00974771483407444,1.2e+08,1169725.78008893
"397","Nebraska",1959,1760.33333333333,1854.77083333333,0.949084006335014,0.525457996832493,1397000,385720.230689997,0.00986200369312634,1.85e+08,1824470.68322837
"398","Nebraska",1960,1898,1922.90972222222,0.9870458181503,0.50647709092485,1417000,363487.484826117,0.00909120659145022,1.85e+08,1681873.21941829
"399","Nebraska",1961,2024.66666666667,1984.125,1.02043302043302,0.48978348978349,1446000,346877.855486058,0.00853980868284897,1.85e+08,1579864.60632706
"400","Nebraska",1962,2094.33333333333,2041.64583333333,1.02580638577945,0.487096807110277,1464000,347353.470463646,0.00842061390859567,209728000,1766038.51382195
"401","Nevada",1947,1531.66666666667,1099.90972222222,1.39253852904594,0.33,149000,16226.1,0.000485246439768971,7.5e+07,36393.4829826728
"402","Nevada",1948,1611.66666666667,1142.67361111111,1.41043483545535,0.33,156000,16988.4,0.00050280421366642,7.5e+07,1e+05
"403","Nevada",1949,1704.33333333333,1187.54861111111,1.43516932055413,0.33,157000,17097.3,0.000493411574629193,7.5e+07,2e+05
"404","Nevada",1950,1751.33333333333,1255.18055555556,1.39528398968719,0.33,162000,17641.8,0.000496767608703145,1.5e+08,2e+05
"405","Nevada",1951,1764,1298.19444444444,1.35881031346956,0.33,168000,18295.2,0.000510270156612392,8.5e+07,2e+05
"406","Nevada",1952,1840,1355.4375,1.35749527366625,0.33,181000,19710.9,0.000545496348211762,82500000,2e+05
"407","Nevada",1953,1993,1430.39583333333,1.39332061346655,0.33,195000,21235.5,0.000583028183649238,7.5e+07,2e+05
"408","Nevada",1954,2195,1547.58333333333,1.41834042324054,0.33,213000,23195.7,0.000627285231031976,6.5e+07,2e+05
"409","Nevada",1955,2346.33333333333,1641.98611111111,1.42896052375595,0.33,237000,25809.3,0.000690065996957033,9.6e+07,2e+05
"410","Nevada",1956,2413,1678.21527777778,1.43783698787154,0.33,250000,27225,0.000720900212875217,109800000,2e+05
"411","Nevada",1957,2455.66666666667,1717.28472222222,1.42997060119941,0.33,260000,28314,0.000743370752338872,123800000,2e+05
"412","Nevada",1958,2471,1771.44444444444,1.39490685567334,0.33,269000,29294.1,0.000760065645419818,1.2e+08,2e+05
"413","Nevada",1959,2521.66666666667,1854.77083333333,1.35955699828146,0.33,279000,30383.1,0.000776827919740217,1.85e+08,2e+05
"414","Nevada",1960,2555.33333333333,1922.90972222222,1.32888887283811,0.335555563580945,291000,32765.8830487865,0.000819509403715271,1.85e+08,2e+05
"415","Nevada",1961,2653.33333333333,1984.125,1.33728133728134,0.331359331359331,315000,34586.6870408545,0.0008514919174895,1.85e+08,2e+05
"416","Nevada",1962,2774.33333333333,2041.64583333333,1.35887100888785,0.33,352000,38332.8,0.000929271581494675,209728000,2e+05
"417","New Hampshire",1947,1046.33333333333,1099.90972222222,0.951290194270994,0.524354902864503,509000,139948.564656443,0.00418520425427655,7.5e+07,313890.319070742
"418","New Hampshire",1948,1103.66666666667,1142.67361111111,0.965863441611717,0.517068279194141,520000,139026.994781371,0.00411477000714916,7.5e+07,308607.750536187
"419","New Hampshire",1949,1156.33333333333,1187.54861111111,0.973714526305941,0.51314273684703,533000,140347.144645932,0.00405028312274222,7.5e+07,303771.234205667
"420","New Hampshire",1950,1214.66666666667,1255.18055555556,0.96772266052914,0.51613866973543,532000,141724.33524281,0.00399075259404446,1.5e+08,598612.889106668
"421","New Hampshire",1951,1253,1298.19444444444,0.965186690916872,0.517406654541564,529000,141618.4028207,0.00394986906874564,8.5e+07,335738.870843379
"422","New Hampshire",1952,1295.33333333333,1355.4375,0.955656998816495,0.522171500591752,535000,145874.74567618,0.00403706279584776,82500000,333057.68065744
"423","New Hampshire",1953,1366.33333333333,1430.39583333333,0.955213446161465,0.522393276919268,547000,149273.420466437,0.00409835469857811,7.5e+07,307376.602393358
"424","New Hampshire",1954,1468.66666666667,1547.58333333333,0.949006515534974,0.525496742232513,554000,152985.341657729,0.00413720842165894,6.5e+07,268918.547407831
"425","New Hampshire",1955,1570.66666666667,1641.98611111111,0.956565135379749,0.521717432310126,557000,151609.317101183,0.00405359442345986,9.6e+07,389145.064652146
"426","New Hampshire",1956,1635.66666666667,1678.21527777778,0.974646511878111,0.512676744060944,566000,148765.993247927,0.00393922630674099,109800000,432527.048480161
"427","New Hampshire",1957,1719.33333333333,1717.28472222222,1.00119293620015,0.499403531899923,572000,142659.023749595,0.00374544556801107,123800000,463686.161319771
"428","New Hampshire",1958,1802,1771.44444444444,1.01724894938217,0.491375525308913,581000,140282.395892987,0.00363977148215652,1.2e+08,436772.577858782
"429","New Hampshire",1959,1903.33333333333,1854.77083333333,1.02618247986611,0.486908760066945,596000,141299.763815438,0.00361271896496837,1.85e+08,668353.008519149
"430","New Hampshire",1960,1964.33333333333,1922.90972222222,1.02154215074811,0.489228924625947,609000,145761.068880612,0.0036456385584174,1.85e+08,674443.133307219
"431","New Hampshire",1961,2041,1984.125,1.02866502866503,0.485667485667486,618000,145769.456300169,0.00358870780858016,1.85e+08,663910.944587329
"432","New Hampshire",1962,2106,2041.64583333333,1.03152072980337,0.484239635098317,632000,148196.431294496,0.00359260821231173,209728000,753470.535151714
"433","New Jersey",1947,1522.66666666667,1099.90972222222,1.38435603932141,0.33,4628000,503989.2,0.0150719498204752,7.5e+07,1130396.23653564
"434","New Jersey",1948,1553.33333333333,1142.67361111111,1.35938497067671,0.33,4774000,519888.6,0.015387098179766,7.5e+07,1154032.36348245
"435","New Jersey",1949,1556.66666666667,1187.54861111111,1.31082353353956,0.344588233230219,4889000,580524.995800257,0.0167533910201851,7.5e+07,1256504.32651388
"436","New Jersey",1950,1577,1255.18055555556,1.25639294922156,0.37180352538922,4872000,673494.861188306,0.0189646425912532,1.5e+08,2844696.38868798
"437","New Jersey",1951,1609,1298.19444444444,1.23941371563068,0.380293142184658,5006000,723982.107207359,0.0201925348304074,8.5e+07,1716365.46058463
"438","New Jersey",1952,1686.33333333333,1355.4375,1.24412474447057,0.377937627764713,5125000,732038.858712147,0.0202590710813094,82500000,1671373.36420803
"439","New Jersey",1953,1804,1430.39583333333,1.26118935609316,0.369405321953422,5229000,713550.866279797,0.0195907920938264,7.5e+07,1469309.40703698
"440","New Jersey",1954,1968,1547.58333333333,1.27166011523343,0.364169942383286,5360000,710841.843573989,0.0192234159811303,6.5e+07,1249522.03877347
"441","New Jersey",1955,2111.33333333333,1641.98611111111,1.2858411645788,0.357079417710598,5502000,701536.419460072,0.0187570538021714,9.6e+07,1800677.16500845
"442","New Jersey",1956,2183.33333333333,1678.21527777778,1.30098525632803,0.349507371835986,5615000,685902.587663627,0.0181622523951651,109800000,1994215.31298913
"443","New Jersey",1957,2245,1717.28472222222,1.30729632130827,0.346351839345867,5737000,688208.205798986,0.0180685827403609,123800000,2236890.54325667
"444","New Jersey",1958,2317.33333333333,1771.44444444444,1.30816032114408,0.345919839427962,5890000,704800.552975117,0.018286777446287,1.2e+08,2194413.29355444
"445","New Jersey",1959,2428.33333333333,1854.77083333333,1.3092363162565,0.34538184187175,6015000,717521.029418754,0.0183454080937505,1.85e+08,3393900.49734384
"446","New Jersey",1960,2477.33333333333,1922.90972222222,1.28832534606481,0.355837326967595,6103000,772763.100516792,0.0193276227829646,1.85e+08,3575610.21484846
"447","New Jersey",1961,2519.66666666667,1984.125,1.26991326991327,0.365043365043365,6265000,834852.96463908,0.0205532999111083,1.85e+08,3802360.48355503
"448","New Jersey",1962,2561,2041.64583333333,1.25438014673619,0.372809926631904,6376000,886182.651136343,0.0214830211650235,209728000,4505591.06289805
"449","New Mexico",1947,862,1099.90972222222,0.783700682505509,0.608149658747246,582000,215250.376326816,0.00643712776153965,7.5e+07,482784.582115474
"450","New Mexico",1948,913,1142.67361111111,0.799003312163846,0.600498343918077,604000,217801.349673205,0.00644624781367999,7.5e+07,483468.586025999
"451","New Mexico",1949,954.666666666667,1187.54861111111,0.803896916500494,0.598051541749753,644000,230336.676403481,0.00664729414580645,7.5e+07,498547.060935484
"452","New Mexico",1950,1013,1255.18055555556,0.807055204541179,0.59647239772941,689000,245131.952343367,0.00690256174439952,1.5e+08,1035384.26165993
"453","New Mexico",1951,1084.66666666667,1298.19444444444,0.835519417995079,0.582240291002461,717000,243065.693386574,0.006779328426662,8.5e+07,576242.91626627
"454","New Mexico",1952,1150,1355.4375,0.848434546041407,0.575782726979296,735000,243671.42528547,0.00674357196560174,82500000,556344.687162144
"455","New Mexico",1953,1225.66666666667,1430.39583333333,0.85687236924511,0.571563815377445,756000,246974.007456909,0.00678075896381886,7.5e+07,508556.922286414
"456","New Mexico",1954,1319,1547.58333333333,0.852296591459803,0.573851704270099,763000,251260.308990691,0.00679487495416784,6.5e+07,441666.872020909
"457","New Mexico",1955,1399.33333333333,1641.98611111111,0.85221995719953,0.573890021400235,785000,258539.558980268,0.00691259966448336,9.6e+07,663609.567790403
"458","New Mexico",1956,1437.66666666667,1678.21527777778,0.856664032143936,0.571667983928032,806000,263404.252781763,0.0069747725216753,109800000,765830.022879948
"459","New Mexico",1957,1477.33333333333,1717.28472222222,0.86027279822394,0.56986360088803,847000,275058.61150366,0.00722153446954726,123800000,894025.96732995
"460","New Mexico",1958,1538.66666666667,1771.44444444444,0.868594367433984,0.565702816283008,886000,283537.433246567,0.00735667121369936,1.2e+08,882800.545643924
"461","New Mexico",1959,1630.66666666667,1854.77083333333,0.879174201664626,0.560412899167687,919000,288623.545531696,0.00737945859584549,1.85e+08,1365199.84023142
"462","New Mexico",1960,1730.33333333333,1922.90972222222,0.899851570428207,0.550074214785897,954000,288662.886250794,0.00721976421126482,1.85e+08,1335656.37908399
"463","New Mexico",1961,1824,1984.125,0.919296919296919,0.54035154035154,965000,281760.494609673,0.00693668010308665,1.85e+08,1283285.81907103
"464","New Mexico",1962,1876.66666666667,2041.64583333333,0.919193052990337,0.540403473504832,979000,285903.159978389,0.0069309229074694,209728000,1453608.59953774
"465","New York",1947,1521.33333333333,1099.90972222222,1.38314381862148,0.33,13993000,1523837.7,0.0455708284005853,7.5e+07,3417812.1300439
"466","New York",1948,1624.33333333333,1142.67361111111,1.42151994895014,0.33,14497000,1578723.3,0.0467253377277057,7.5e+07,3504400.32957793
"467","New York",1949,1684.66666666667,1187.54861111111,1.4186085949698,0.33,14892000,1621738.8,0.0468018163654646,7.5e+07,3510136.22740985
"468","New York",1950,1724,1255.18055555556,1.37350757416485,0.33,14865000,1618798.5,0.0455830277985941,1.5e+08,6837454.16978912
"469","New York",1951,1732.33333333333,1298.19444444444,1.33441746014764,0.332791269926179,14890000,1649067.93685889,0.0459940396609745,8.5e+07,3909493.37118283
"470","New York",1952,1775,1355.4375,1.30954027758565,0.345229861207175,15192000,1810638.11819415,0.0501091518605404,82500000,4134005.02849458
"471","New York",1953,1852,1430.39583333333,1.29474650082291,0.352626749588546,15527000,1930714.51200563,0.0530084516531217,7.5e+07,3975633.87398413
"472","New York",1954,1962,1547.58333333333,1.26778310268699,0.366108448656507,15814000,2119635.75515374,0.0573216675666288,6.5e+07,3725908.39183087
"473","New York",1955,2057.66666666667,1641.98611111111,1.25315716907877,0.373421415460613,15966000,2226355.77557388,0.0595263109752081,9.6e+07,5714525.85361998
"474","New York",1956,2114.66666666667,1678.21527777778,1.26006877345725,0.369965613271374,16112000,2205322.83021258,0.0583955077230056,109800000,6411826.74798601
"475","New York",1957,2194,1717.28472222222,1.27759827570171,0.361200862149145,16374000,2136251.31257024,0.0560862734128078,123800000,6943480.64850561
"476","New York",1958,2285.33333333333,1771.44444444444,1.29009596688202,0.354952016558991,16601000,2091575.49631835,0.0542680840016755,1.2e+08,6512170.08020106
"477","New York",1959,2401.66666666667,1854.77083333333,1.29485897853508,0.352570510732458,16685000,2074045.02666147,0.053028693040176,1.85e+08,9810308.21243257
"478","New York",1960,2500.66666666667,1922.90972222222,1.3004597344158,0.349770132792101,16838000,2059946.53686934,0.0515214424589619,1.85e+08,9531466.85490796
"479","New York",1961,2607,1984.125,1.31392931392931,0.343035343035343,17061000,2007623.25975424,0.0494258087519452,1.85e+08,9143774.61910986
"480","New York",1962,2710,2041.64583333333,1.32736048327024,0.336319758364881,17301000,1956933.06267226,0.0474403717450503,209728000,9949574.28534591
"481","North Carolina",1947,755.333333333333,1099.90972222222,0.686723026511014,0.656638486744493,3772000,1626388.7137779,0.0486376475580182,7.5e+07,3647823.56685137
"482","North Carolina",1948,811.666666666667,1142.67361111111,0.710322404205536,0.644838797897232,3837000,1595490.1178246,0.0472215837927846,7.5e+07,3541618.78445885
"483","North Carolina",1949,855,1187.54861111111,0.719970527522265,0.640014736238867,3911000,1602019.37163997,0.0462327326974053,7.5e+07,3467454.9523054
"484","North Carolina",1950,913.333333333333,1255.18055555556,0.727650957697542,0.636174521151229,4068000,1646392.9109006,0.046360046556128,1.5e+08,6954006.9834192
"485","North Carolina",1951,947.333333333333,1298.19444444444,0.729731464641061,0.635134267679469,4120000,1661989.61648063,0.0463544373327289,8.5e+07,3940127.17328195
"486","North Carolina",1952,1007.33333333333,1355.4375,0.743179477720908,0.628410261139546,4109000,1622641.86595919,0.0449063823740294,82500000,3704776.54585742
"487","North Carolina",1953,1072,1430.39583333333,0.749442898964447,0.625278550517776,4120000,1610809.85483896,0.044225355836738,7.5e+07,3316901.68775535
"488","North Carolina",1954,1159.66666666667,1547.58333333333,0.74934036939314,0.62532981530343,4131000,1615375.40813556,0.0436848698722473,6.5e+07,2839516.54169607
"489","North Carolina",1955,1225,1641.98611111111,0.746047723370241,0.62697613831488,4242000,1667526.28894489,0.0445848276021749,9.6e+07,4280143.44980879
"490","North Carolina",1956,1258.66666666667,1678.21527777778,0.750003103495363,0.624998448252318,4309000,1683194.76690943,0.0445698977327991,109800000,4893774.77106134
"491","North Carolina",1957,1305,1717.28472222222,0.75992057875603,0.620039710621985,4368000,1679274.29232411,0.0440885566881509,123800000,5458163.31799308
"492","North Carolina",1958,1360,1771.44444444444,0.76773505613749,0.616132471931255,4376000,1661213.71970849,0.043101903729778,1.2e+08,5172228.44757336
"493","North Carolina",1959,1403.66666666667,1854.77083333333,0.756787114311067,0.621606442844466,4458000,1722546.99210488,0.0440416743693566,1.85e+08,8147709.75833098
"494","North Carolina",1960,1448.66666666667,1922.90972222222,0.75337216819129,0.623313915904355,4573000,1776703.04727658,0.0444372230922267,1.85e+08,8220886.27206194
"495","North Carolina",1961,1495.33333333333,1984.125,0.753648753648754,0.623175623175623,4663000,1810866.05868468,0.0445818303095843,1.85e+08,8247638.6072731
"496","North Carolina",1962,1562.66666666667,2041.64583333333,0.76539556526087,0.617302217369565,4707000,1793658.96376908,0.0434822476292833,209728000,9119444.83079434
"497","North Dakota",1947,994,1099.90972222222,0.903710531798696,0.548144734100652,578000,173667.411423875,0.00519357658940401,7.5e+07,389518.2442053
"498","North Dakota",1948,1034,1142.67361111111,0.90489531739038,0.54755234130481,580000,173891.86855166,0.00514666267748004,7.5e+07,385999.700811003
"499","North Dakota",1949,1181,1187.54861111111,0.994485605852392,0.502757197073804,597000,150900.585128076,0.00435484522822379,7.5e+07,326613.392116785
"500","North Dakota",1950,1324,1255.18055555556,1.05482832261848,0.472585838690759,619000,138245.835082319,0.00389280305337397,1.5e+08,583920.458006096
"501","North Dakota",1951,1375.33333333333,1298.19444444444,1.05942013480261,0.470289932598695,604000,133588.262905026,0.00372590099228895,8.5e+07,316701.584344561
"502","North Dakota",1952,1352.33333333333,1355.4375,0.99770984153333,0.501145079233335,608000,152697.00538739,0.00422586786101562,82500000,348634.098533789
"503","North Dakota",1953,1358.33333333333,1430.39583333333,0.949620588706506,0.525189705646747,609000,167976.954192646,0.00461186685022107,7.5e+07,345890.01376658
"504","North Dakota",1954,1397.33333333333,1547.58333333333,0.90291314414948,0.54854342792526,611000,183849.834207517,0.00497188210427159,6.5e+07,323172.336777654
"505","North Dakota",1955,1389,1641.98611111111,0.8459267655194,0.5770366172403,615000,204777.323446219,0.00547515305948274,9.6e+07,525614.693710343
"506","North Dakota",1956,1361,1678.21527777778,0.810980580395013,0.594509709802494,613000,216659.82036531,0.00573701049119772,109800000,629923.75193351
"507","North Dakota",1957,1422.33333333333,1717.28472222222,0.828245494138437,0.585877252930781,612000,210070.319167052,0.00551529742188593,123800000,682793.820829479
"508","North Dakota",1958,1500.66666666667,1771.44444444444,0.847142946747789,0.576428526626105,606000,201355.526862856,0.00522437687055974,1.2e+08,626925.224467168
"509","North Dakota",1959,1583.66666666667,1854.77083333333,0.853834143930629,0.573082928034685,618000,202966.058206172,0.00518938820509336,1.85e+08,960036.817942271
"510","North Dakota",1960,1711.66666666667,1922.90972222222,0.890144059747417,0.554927970126291,634000,195237.16298606,0.00488308802126708,1.85e+08,903371.28393441
"511","North Dakota",1961,1755,1984.125,0.884520884520885,0.557739557739558,641000,199398.058545479,0.00490899388582719,1.85e+08,908163.868878031
"512","North Dakota",1962,1832.66666666667,2041.64583333333,0.897641812671558,0.551179093664221,637000,193519.57652733,0.00469134117334846,209728000,983905.601604026
"513","Ohio",1947,1302.33333333333,1099.90972222222,1.18403656865778,0.407981715671109,7705000,1282490.16388056,0.0383532571635678,7.5e+07,2876494.28726758
"514","Ohio",1948,1319.66666666667,1142.67361111111,1.15489379804917,0.422553100975417,7876000,1406268.64588168,0.0416212121621977,7.5e+07,3121590.91216483
"515","Ohio",1949,1347,1187.54861111111,1.13426935739473,0.432865321302637,7973000,1493920.03665905,0.043113090234016,7.5e+07,3233481.7675512
"516","Ohio",1950,1411,1255.18055555556,1.12414105982982,0.437929470085092,7980000,1530422.12173669,0.043094476624921,1.5e+08,6464171.49373815
"517","Ohio",1951,1457.66666666667,1298.19444444444,1.12284155343961,0.438579223280197,8061000,1550547.33658516,0.0432462084193799,8.5e+07,3675927.71564729
"518","Ohio",1952,1526,1355.4375,1.12583575413842,0.437082122930788,8275000,1580862.47258654,0.0437501436170329,82500000,3609386.84840522
"519","Ohio",1953,1624.33333333333,1430.39583333333,1.13558309908388,0.432208450458061,8591000,1604834.40666545,0.0440612977879476,7.5e+07,3304597.33409607
"520","Ohio",1954,1778.33333333333,1547.58333333333,1.14910344084863,0.425448279575683,8873000,1606068.35504375,0.0434331776642551,6.5e+07,2823156.54817658
"521","Ohio",1955,1917,1641.98611111111,1.16748855975572,0.416255720122142,9017000,1562364.99082671,0.0417731187984796,9.6e+07,4010219.40465404
"522","Ohio",1956,1960.33333333333,1678.21527777778,1.16810599884964,0.415947000575181,9207000,1592920.63039592,0.0421794975774377,109800000,4631308.83400266
"523","Ohio",1957,2017.66666666667,1717.28472222222,1.17491679775485,0.412541601122573,9410000,1601493.28870026,0.0420464530227721,123800000,5205350.88421919
"524","Ohio",1958,2071,1771.44444444444,1.1691024273976,0.415448786301198,9599000,1656765.26508169,0.0429864839852889,1.2e+08,5158378.07823467
"525","Ohio",1959,2163.66666666667,1854.77083333333,1.16654123937144,0.41672938031428,9671000,1679498.51333,0.0429410210385685,1.85e+08,7944088.89213518
"526","Ohio",1960,2194.33333333333,1922.90972222222,1.14115255020784,0.429423724896081,9734000,1794995.69539229,0.0448947415765403,1.85e+08,8305527.19165996
"527","Ohio",1961,2237.66666666667,1984.125,1.12778512778513,0.436107436107436,9854000,1874129.2626911,0.0461393112797137,1.85e+08,8535772.58674704
"528","Ohio",1962,2287.66666666667,2041.64583333333,1.12050122960438,0.439749385197808,9929000,1920065.27177199,0.0465466152139306,209728000,9762128.51558725
"529","Oklahoma",1947,896,1099.90972222222,0.814612310353754,0.592693844823123,2133000,749293.024543365,0.0224078350622387,7.5e+07,1680587.6296679
"530","Oklahoma",1948,951,1142.67361111111,0.832258652648212,0.583870673675894,2089000,712150.468915993,0.0210774561780673,7.5e+07,1580809.21335505
"531","Oklahoma",1949,975.333333333333,1187.54861111111,0.821299712877251,0.589350143561375,2105000,731137.210561786,0.0210999141579832,7.5e+07,1582493.56184874
"532","Oklahoma",1950,1030,1255.18055555556,0.8205990727319,0.58970046363405,2229000,775127.253449966,0.0218264639740262,1.5e+08,3273969.59610394
"533","Oklahoma",1951,1103,1298.19444444444,0.849641596234086,0.575179201882957,2210000,731136.762555961,0.0203920848274142,8.5e+07,1733327.2103302
"534","Oklahoma",1952,1145,1355.4375,0.844745700189053,0.577627149905473,2219000,740376.282839275,0.0204898081057396,82500000,1690409.16872352
"535","Oklahoma",1953,1197.66666666667,1430.39583333333,0.837297368152755,0.581351315923623,2182000,737449.12721201,0.0202469273232151,7.5e+07,1518519.54924113
"536","Oklahoma",1954,1276.33333333333,1547.58333333333,0.824726724462872,0.587636637768564,2209000,762804.851067905,0.0206286603652592,6.5e+07,1340862.92374185
"537","Oklahoma",1955,1387.33333333333,1641.98611111111,0.84491173460325,0.577544132698375,2250000,750503.756732216,0.0200662987027705,9.6e+07,1926364.67546597
"538","Oklahoma",1956,1444,1678.21527777778,0.860437882505804,0.569781058747098,2273000,737930.48400353,0.0195399170984483,109800000,2145482.89740963
"539","Oklahoma",1957,1482.33333333333,1717.28472222222,0.863184371322622,0.568407814338689,2282000,737285.545841733,0.0193570852193595,123800000,2396407.15015671
"540","Oklahoma",1958,1522.33333333333,1771.44444444444,0.859374019946058,0.570312990026971,2267000,737357.407247473,0.0191314986172859,1.2e+08,2295779.83407431
"541","Oklahoma",1959,1588.33333333333,1854.77083333333,0.856350178031877,0.571824910984061,2289000,748465.755273397,0.0191365955306017,1.85e+08,3540270.17316131
"542","Oklahoma",1960,1682.33333333333,1922.90972222222,0.874889400106176,0.562555299946912,2336000,739270.33540417,0.0184899332897392,1.85e+08,3420637.65860176
"543","Oklahoma",1961,1768.66666666667,1984.125,0.891408891408891,0.554295554295554,2380000,731239.676398122,0.0180024375698418,1.85e+08,3330450.95042073
"544","Oklahoma",1962,1854.33333333333,2041.64583333333,0.908254165858835,0.545872917070582,2427000,723190.765341713,0.0175317385171821,209728000,3676896.45573157
"545","Oregon",1947,1371,1099.90972222222,1.24646593470424,0.376767032647881,1364000,193624.433358355,0.00579039738072773,7.5e+07,434279.80355458
"546","Oregon",1948,1368.66666666667,1142.67361111111,1.19777568446322,0.401112157768392,1405000,226051.803169009,0.00669043577619258,7.5e+07,501782.683214444
"547","Oregon",1949,1404.33333333333,1187.54861111111,1.18254808282702,0.408725958586491,1431000,239058.43709732,0.00689899574064808,7.5e+07,517424.680548606
"548","Oregon",1950,1498.33333333333,1255.18055555556,1.19371936308411,0.403140318457947,1532000,248983.882273286,0.00701102652804848,1.5e+08,1051653.97920727
"549","Oregon",1951,1572,1298.19444444444,1.2109125922756,0.394543703862202,1556000,242214.326504366,0.00675558301189099,8.5e+07,574224.556010734
"550","Oregon",1952,1623.66666666667,1355.4375,1.19789120978774,0.401054395106131,1582000,254456.201233301,0.00704203910286201,82500000,580968.225986116
"551","Oregon",1953,1685.66666666667,1430.39583333333,1.17846167290523,0.410769163547386,1601000,270138.820459993,0.0074167571201967,7.5e+07,556256.784014753
"552","Oregon",1954,1789,1547.58333333333,1.15599590759787,0.422002046201066,1626000,289567.392098564,0.00783081986971181,6.5e+07,509003.291531268
"553","Oregon",1955,1874.66666666667,1641.98611111111,1.14170677448551,0.429146612757247,1659000,305532.74648485,0.00816906151294641,9.6e+07,784229.905242856
"554","Oregon",1956,1886.33333333333,1678.21527777778,1.12401153672676,0.437994231636618,1698000,325742.531915923,0.00862544942518645,109800000,947074.346885473
"555","Oregon",1957,1908.33333333333,1717.28472222222,1.11125039933034,0.444374800334831,1712000,338066.864951527,0.00887578652750796,123800000,1098822.37210549
"556","Oregon",1958,1961.33333333333,1771.44444444444,1.10719437997867,0.446402810010663,1718000,342355.255373345,0.00888276028750527,1.2e+08,1065931.23450063
